label,video_name,frame_id,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Alapadmam,2.Alapadmam.mp4,79,0.0,0.0,0.0,0.27126188297982123,-0.48519528904783105,0.014693684753375227,0.558019345435531,-0.8167903555338969,-0.06548521022078269,0.7822126652272889,-1.1270161379932029,-0.14016125418957784,0.9558909523898468,-1.4547538236670123,-0.22790492092176312,0.8222268397866176,-0.6388352589094282,-0.3711307196816931,1.257180027664094,-0.7001645854586027,-0.5305857195086952,1.5240907169494615,-0.7460696883987294,-0.6004848951291234,1.7520869069708493,-0.7221259149800013,-0.6565485088602127,0.7575012011032365,-0.42072289744623603,-0.4991835072311563,1.1660618033466281,-0.3792373157017023,-0.7322430300689853,1.4651689411329611,-0.39049034410267824,-0.8740383045806805,1.7096663173159845,-0.3553276113971159,-0.9740184733049496,0.5572607398273111,-0.2696869435421965,-0.5962413976899282,0.7097794572879362,-0.7036320641867939,-0.8505051586237872,0.8687338304099128,-1.0653654261339591,-1.0287869401983025,1.0047672606288351,-1.3201323689564037,-1.1536017896761037,0.2770328123696984,-0.2530653798439272,-0.6697045811952822,0.06492759282109864,-0.893826300793782,-0.8881075238111734,-0.05143224889103462,-1.3224963869321191,-0.9935131989624957,-0.11039377200736683,-1.6716453752067966,-1.0742595546616869
Alapadmam,2.Alapadmam.mp4,80,0.0,0.0,0.0,0.3089938066585792,-0.2756930347979568,0.0357721229718427,0.6468009762445815,-0.4562384160405204,-0.03209838711186777,0.9314910383072696,-0.6219023899300028,-0.09218567427857469,1.1573950439221243,-0.7448713866206083,-0.166579316000611,0.790902215449114,-0.5733030441842761,-0.40855234184222367,1.254846552397936,-0.7572198120938015,-0.5581970006011137,1.5191084098738556,-0.8846680742715507,-0.6139551294732903,1.7588129654562485,-0.8990586539214708,-0.6660738782719524,0.721634433457983,-0.44183414059496157,-0.5329412131300111,1.1221372539117187,-0.5200115928840472,-0.7702465984574723,1.40623876691858,-0.5384964751166709,-0.9113604885078864,1.6318618236445215,-0.5046189992126662,-1.0151706402656187,0.5140735400830589,-0.34408798743459784,-0.6148962064580746,0.6713823383196361,-0.9600415900210848,-0.8580925421542263,0.7906793811525055,-1.4211483061762167,-1.0062829942876779,0.8768392613591395,-1.7469351941493974,-1.1133701427694562,0.23534003865330333,-0.3428820171051115,-0.671309882737716,0.04677854523905284,-1.0345174759213236,-0.8820487096662045,-0.07192124985697604,-1.4225519401508675,-0.9734441779123834,-0.14994342143604955,-1.7355327039668735,-1.0437395147330584
Alapadmam,2.Alapadmam.mp4,81,0.0,0.0,0.0,0.2218731379463793,-0.31222181427299256,0.048651196474539006,0.46551112617461865,-0.53420245211638,0.00020558343470214132,0.6658927812748284,-0.7218972722923757,-0.04446030628317505,0.8632282365443574,-0.8756272968301893,-0.09249641649799323,0.785616266228199,-0.6358881192996221,-0.2884734445627567,1.0976766459479528,-1.0867744570802533,-0.4187420552594221,1.2641891840124722,-1.4361531859262948,-0.4616296655877912,1.4218882081841486,-1.6205147704641347,-0.4957066711700152,0.7797133766945528,-0.4765451963592662,-0.40614249473612923,1.21840567976612,-0.6425302091559936,-0.6521225307634877,1.534586888871181,-0.7040678048380977,-0.7849139950353616,1.7901074945810693,-0.6904031272081097,-0.8605551339063728,0.6207612953041436,-0.3854244417345541,-0.48917157326440325,0.7965118056177332,-0.9858737977359873,-0.7157959942446508,0.9872055404463442,-1.4171914601066231,-0.8313040794565835,1.1596224457063244,-1.689612822820349,-0.8989973371964843,0.36573976987211726,-0.40007287271757425,-0.5500126822856085,0.1890636891394428,-1.0776329022645819,-0.7041830962210875,0.06619259981336839,-1.450888798956373,-0.739140972952506,-0.02319910578060135,-1.734573638851454,-0.7618599771741761
Alapadmam,2.Alapadmam.mp4,82,0.0,0.0,0.0,0.11786677924942526,-0.4796052298012511,0.011111951209484702,0.27591422445234953,-0.7452177671294775,-0.045315701975383274,0.38395848105994806,-0.8680389394881278,-0.09957812192474391,0.5179869334746416,-0.977862949887113,-0.15544707002174554,0.7133372637752906,-0.8724334924624249,-0.24119486598115394,0.952244413856231,-1.4100148306595441,-0.3719674577296754,1.0836835619912268,-1.7881706018992634,-0.4283757605449395,1.1966808147270525,-2.0053019614294287,-0.4645863374692372,0.7613169253950877,-0.5559614171871302,-0.3336217044891538,1.170923628332124,-0.7538762553547634,-0.5393022072295875,1.4727888702928673,-0.7985174816347126,-0.6554839654615495,1.715662049426984,-0.7933259510010858,-0.7193789513787578,0.644823378466646,-0.32380517777877676,-0.4038599227336571,0.7797266902313048,-0.8367189747593677,-0.5939371736349245,0.9021074643303518,-1.1977928116014196,-0.6893046571436059,1.017795651713476,-1.4485564886572,-0.738734210416649,0.42255392282602483,-0.21390782587739926,-0.4601519268808426,0.24284122319378834,-0.8640578928892235,-0.5852909963046827,0.11939490183855637,-1.2321400341527342,-0.6062849577088243,0.02084417884776723,-1.5249413141535373,-0.6145063655043771
Alapadmam,2.Alapadmam.mp4,83,0.0,0.0,0.0,0.062160641441678335,-0.5110430743737655,0.00612059669014377,0.21704453046311958,-0.8046105038033857,-0.020413602403179396,0.32376115999826655,-0.9873348324257762,-0.04983894002347594,0.4520833361477501,-1.1261467798813478,-0.0814135866199224,0.6729022793931616,-0.9304170334405493,-0.11980679281420982,0.9245706621444557,-1.418563103784526,-0.2164200214835293,1.0680948496182936,-1.7540353951443128,-0.2569920512672447,1.182142311358497,-1.9517349402692865,-0.2814471302216909,0.7401187322185904,-0.6433196217746524,-0.19586762483592,1.1446637990926105,-0.8224548398287975,-0.33839942779553794,1.4365473201920422,-0.9043923669344913,-0.41587033068873386,1.6845109160141598,-0.9225001181513718,-0.44861133802464237,0.6542808999867109,-0.4161353352986429,-0.26541255557811905,0.8465507287515,-0.8444185745227026,-0.4252385049422451,0.9795820015398765,-1.146321931711939,-0.5127375345883423,1.120599972639514,-1.3551913182703785,-0.5510226380013754,0.4597277204452767,-0.29032063287510923,-0.3254657183190796,0.3347191376619835,-0.9007589347170848,-0.45090793028689685,0.21047219570080092,-1.2549583801992281,-0.4809512501525388,0.11408675398236755,-1.5172015626686541,-0.4871936872496474
Alapadmam,2.Alapadmam.mp4,84,0.0,0.0,0.0,0.049176215011686106,-0.4212323456657938,-0.05766989558517138,0.17927741134264952,-0.7324256814637138,-0.11210596911366062,0.20958859625588513,-1.0544827023710899,-0.1600572586697749,0.24018684865460302,-1.3267550726582422,-0.22089387725085236,0.6643979001552419,-0.8967433666072887,-0.16425397774058728,0.9005850380154664,-1.328711491266729,-0.26568337731199154,1.0585978171797328,-1.6494487390443104,-0.32697779520277953,1.1820092672004872,-1.8778555626595272,-0.36551339946174866,0.7454647322420531,-0.6329515885350341,-0.2089368793541754,1.1216888712113415,-0.7813694856133395,-0.3023100268704236,1.3950146236953622,-0.871239720588282,-0.3577443050514612,1.624595843439072,-0.9173417008866483,-0.3838129899611423,0.6861932305158879,-0.3987817769574915,-0.25675192806011615,0.9937814731348723,-0.5561088639370041,-0.3767314710650082,1.2908653859221515,-0.6727717436569447,-0.4947302323917351,1.5407945773476086,-0.7526874207014691,-0.5670945599612194,0.5197306335405276,-0.23661028591252703,-0.29921188990206615,0.5160393079176001,-0.5720076903021547,-0.40462289826665293,0.5352816450293538,-0.8560063907053891,-0.45812283687109945,0.5467217090767191,-1.0577271580054495,-0.4888994445710292
Alapadmam,2.Alapadmam.mp4,85,0.0,0.0,0.0,0.036187313149687955,-0.48956905995894806,-0.016685780654346095,0.24763653419104936,-0.8187917828222985,-0.02503628010921096,0.34323729577816725,-1.0554941021672506,-0.03094376697816027,0.41850714580445364,-1.2658831549481147,-0.053198337539554295,0.7044687464857984,-0.8806289107223103,-0.08879516204514007,0.9695269382949694,-1.2535439833199284,-0.16827735254401108,1.15899581045144,-1.5451783066558606,-0.2123572265146607,1.3164367640086865,-1.7736695631545263,-0.246947171373923,0.7766337258824291,-0.6076702560166126,-0.1660629873712995,1.200665551374762,-0.754132162543944,-0.24248167218709524,1.4864529838599798,-0.8467554543115358,-0.28901459634506727,1.735748953919681,-0.9129951671691956,-0.30622158762979146,0.7141412095110663,-0.35057413104000573,-0.2495595330489759,1.0161666009481372,-0.6504846690289229,-0.3839550911386742,1.311161725401922,-0.8890970329247315,-0.5158987883840556,1.5838439687296928,-1.0511915026555272,-0.5971979220664443,0.543230281185596,-0.16699536924958408,-0.3257661620384804,0.44396086006728663,-0.6946982332167847,-0.47738056452625044,0.33674356359906016,-1.0694085283692942,-0.5505961571226187,0.25775764158819225,-1.3025136293968362,-0.58989785564601
Alapadmam,2.Alapadmam.mp4,86,0.0,0.0,0.0,0.02501904249665241,-0.40815851826443855,-0.012503191660596845,0.2565333720594519,-0.7836172040772903,-0.026316388309346322,0.3584574939743562,-0.9762048584652772,-0.04044218553093667,0.41451817347517633,-1.1330412325178698,-0.07002246427282284,0.7612109361263606,-0.8300217849193104,-0.10215518505848308,1.048437461589885,-1.1573743897292081,-0.17353277582767215,1.2487057354418079,-1.4747120123293274,-0.21405653608277614,1.4017776682565823,-1.7374510862282426,-0.25395733288654865,0.8269290782139653,-0.5286131362707017,-0.19171972190219314,1.2791271261949253,-0.6192267148813443,-0.2694719710899517,1.5899884777416133,-0.7360897695218521,-0.32696758807619275,1.8377869140049437,-0.8604776148540421,-0.36095381773111523,0.7683637154602111,-0.23679221939065892,-0.2862310870225345,1.1120541316350376,-0.4926995485051262,-0.4318458075149948,1.3685602251347957,-0.715979674333193,-0.5655014156350863,1.6011348382147144,-0.8779863583938504,-0.6517038806521569,0.6025830426658425,-0.013833639584989146,-0.372068424255822,0.5170006534088237,-0.5520065471005702,-0.5508201800530947,0.3550321593317383,-0.9438473719378543,-0.6409555740368459,0.23855816514887085,-1.1994365648498864,-0.6937644787311029
Alapadmam,2.Alapadmam.mp4,91,0.0,0.0,0.0,-0.06946299366213225,-0.39715425226239826,-0.047774569461966114,-0.0014027897137638605,-0.9135945987864235,-0.0731352993409631,-0.011117683967164537,-1.2112894559589058,-0.1029730236975695,-0.07045645617349103,-1.419500978117266,-0.14568449140972575,0.5613318495509851,-0.9922032791403299,-0.038393203983684544,0.8383046217354525,-1.0980164536369044,-0.07856518895584283,1.0255962313758014,-1.2065805189913599,-0.12300243330728088,1.163348367615868,-1.2992593685150553,-0.16489686843764279,0.6631201127355667,-0.741862724280444,-0.09955608674896463,0.9842296298812094,-0.96081845769948,-0.12849604487161487,1.197578389794908,-1.17761245798925,-0.17842247129226887,1.3589841694770242,-1.3789905596632872,-0.2159892809728167,0.6745011947116412,-0.44597412453452584,-0.17273857454690872,0.9514139768834861,-0.7119988589270584,-0.247423245394937,1.1105959407488548,-0.9898134444514414,-0.3439697068370625,1.2519611498886785,-1.2184052480375258,-0.41520606805255944,0.6098057329131044,-0.11358118357289176,-0.2480351435236856,0.6351784389959294,-0.3122109055988785,-0.36085187297061344,0.567715902987269,-0.5368774091962547,-0.42814012404143953,0.5055531358146566,-0.7292879805648406,-0.4719003619175808
Alapadmam,2.Alapadmam.mp4,94,0.0,0.0,0.0,-0.0902846470430829,-0.4472845929186073,-0.06903939866380426,-0.04665545990381662,-0.9371099936941025,-0.11290407117815623,-0.08220148895795189,-1.258003835438571,-0.15877398007544002,-0.1663225869373567,-1.4997913194906431,-0.21260333517469177,0.48041058930650343,-1.0517338514948311,-0.033057703429928344,0.6552948425563206,-1.2247148350285197,-0.06611214646611352,0.7566047600589665,-1.3389300805191355,-0.11456690347775468,0.8240329234639938,-1.4637800092658684,-0.15874340871647216,0.5848745114446803,-0.8074936561658725,-0.07665377429858397,0.9005130620182115,-0.9235836424268148,-0.09234381106540697,1.1134694527959799,-1.0921323948759782,-0.1413478840131866,1.2811439227333123,-1.2646119173486685,-0.18377143141897329,0.5946163683741941,-0.5255278203234409,-0.13530904372481128,0.8686008425972003,-0.6663243923577535,-0.1907855807275409,1.0076960520454523,-0.8291676150004004,-0.276573952444697,1.1218673370241268,-0.9589494204142869,-0.33871281687862037,0.5283049835203218,-0.23579822091184371,-0.19921016221349305,0.6159798804075765,-0.4360208464075381,-0.27983999803101745,0.6058785587609468,-0.6729125040057891,-0.33043845001809696,0.5888574116328104,-0.8812469462094435,-0.36395684908780823
Alapadmam,2.Alapadmam.mp4,95,0.0,0.0,0.0,-0.08751872949981232,-0.4543694226049647,-0.07229290153223752,-0.0644300866095605,-0.9523739145649776,-0.12709191780796208,-0.11536481176948596,-1.3014764373065364,-0.18986603183272707,-0.19823430011577164,-1.5585626184137749,-0.2579637005752003,0.49050358998001725,-1.0514577340141862,-0.050276649671091855,0.7064831566563539,-1.227379716666808,-0.09122881413302125,0.8355306882969771,-1.3609112251929345,-0.1283957490401465,0.9215595143384657,-1.4928607923299584,-0.15882058988697664,0.5781007221616039,-0.8107248877983307,-0.09232936337165988,0.8878365134956618,-0.9541002885916803,-0.1360419437515742,1.0963480037914575,-1.097070924493293,-0.1868247716063314,1.2598813527052881,-1.2381978979763058,-0.22182722909557065,0.5755827461788221,-0.5381241921180806,-0.1477241011513331,0.7783863697386789,-0.5960777879552411,-0.23743446020550327,0.7646150207490142,-0.6092903442403435,-0.3044972230174782,0.7510439079160228,-0.6361134040777828,-0.333482290462075,0.5068863416586039,-0.2702700781189709,-0.20783223992808272,0.6067885285526778,-0.3677944290894732,-0.2904651630167604,0.5889523603320843,-0.5417377856088137,-0.32217213548075085,0.5660047412671816,-0.7170734525542531,-0.33457702420388713
Alapadmam,2.Alapadmam.mp4,96,0.0,0.0,0.0,-0.08979468242372862,-0.4351017640057014,-0.08949615541992946,-0.08322198924424844,-0.9352024966357981,-0.15082845771433642,-0.14673331226447978,-1.2826623561143615,-0.21296909231840336,-0.23636526636013236,-1.534096946220884,-0.2827276062883085,0.45790074410056447,-1.0570032526084774,-0.07077095870399705,0.6572744221972922,-1.250461348855005,-0.10760676862159768,0.7883007441452446,-1.3941070764271066,-0.14809539047829762,0.8823076475182694,-1.5283007065799221,-0.18714276071085037,0.5540949398176582,-0.8260507995449607,-0.10304792205375496,0.8450279122303183,-0.9694583288175639,-0.13425177016271425,1.0471581279950186,-1.0978644694710322,-0.1811335401924037,1.2140449608729915,-1.2235128571590812,-0.22045225596230603,0.5544041114880278,-0.5604985851223412,-0.14943322028975456,0.7823640161194767,-0.6539335695170801,-0.22172465719749113,0.8353400471064264,-0.7100049631000648,-0.2906720056955646,0.8918095721328587,-0.7726691022703956,-0.3357342020060358,0.4849906964192518,-0.28514815656769477,-0.20271971420061055,0.5776080286920384,-0.35723279542370473,-0.2871205723503236,0.5577201721003329,-0.5082276697138051,-0.3256609356794477,0.5426259347562914,-0.6643178000777713,-0.3492232441004081
Alapadmam,2.Alapadmam.mp4,97,0.0,0.0,0.0,-0.06363515540738413,-0.3772765920391528,-0.12710748794398272,-0.07910021418145943,-0.8463665255283839,-0.22141784466276368,-0.17766851218005705,-1.2518351574991649,-0.3076768375336972,-0.2914729677607933,-1.5430131996784173,-0.39986223702802953,0.4563839203797948,-0.9211707860422028,-0.14791962520549928,0.6957391820199517,-1.0727016277667902,-0.17944174688595718,0.8495373187569258,-1.206137792825858,-0.21709173382472974,0.9636309586679329,-1.3268518443099717,-0.2523832053810736,0.5343348858287837,-0.8326881191875533,-0.14531595215335355,0.8366826571635219,-0.9826960316078829,-0.16972906305616153,1.0456914119280993,-1.117266218602575,-0.21396733864313577,1.203021666294191,-1.2466102444140854,-0.2526322633573602,0.536095453011693,-0.7300540168113537,-0.1506614003126492,0.7688500230287576,-0.9238866475125066,-0.18288971150053654,0.8642776069630757,-1.021753264758069,-0.24183844574901922,0.9316007674525375,-1.107422593680636,-0.28884927766258806,0.4720470523226829,-0.6631547104373859,-0.16699103224331793,0.563687656995422,-1.0139985816297181,-0.20344437392419054,0.6041984251953855,-1.281577085654057,-0.23184278687701054,0.635998217501122,-1.5007710697911347,-0.25576701775320176
Alapadmam,2.Alapadmam.mp4,98,0.0,0.0,0.0,-0.10263076854389874,-0.4099398997030011,-0.12326997327474334,-0.13290984745359036,-0.8865965719992732,-0.21627729193548964,-0.232307324339692,-1.2795077266985166,-0.30164422799174323,-0.32437051276363843,-1.5495836627813246,-0.3940988981124766,0.42513393850084535,-0.9502523086616345,-0.1373652832659814,0.6643836600732698,-1.060696833876033,-0.16400610574663588,0.8015057711979637,-1.1259997738023846,-0.19861433839228437,0.9083343122581804,-1.1910457792538836,-0.2343324044794562,0.5315937741792968,-0.8356212258246217,-0.13836627553406017,0.8365640329559846,-0.9737695627282277,-0.15955201305441782,1.0477775283494213,-1.1099060233074096,-0.20341699061086424,1.2082785345150153,-1.2475571245868031,-0.2447268152997192,0.5506699303392136,-0.6936535245596674,-0.1496058829572002,0.7894743324245709,-0.9301126277504876,-0.18240319379229009,0.9321595348664805,-1.114803277564732,-0.25863101531159277,1.046817835872482,-1.258123570616381,-0.3220610679894219,0.4959311682616908,-0.5784760621822124,-0.17078064185268232,0.5801209972654535,-0.9093943087282452,-0.22271920878543838,0.6052794061140395,-1.199017048476402,-0.27138354654812735,0.6236950176358109,-1.4261613633810053,-0.3103889783522041
Alapadmam,2.Alapadmam.mp4,99,0.0,0.0,0.0,-0.11599001989688962,-0.4436189898515231,-0.12991292051547576,-0.16055534586058615,-0.9127505485062896,-0.22827331060971875,-0.24311407731906912,-1.2623219495339921,-0.31667119179671027,-0.32010205688288984,-1.4991196823453374,-0.4125073816028346,0.32018384119046933,-1.106898913570833,-0.16552648306561354,0.4655882994751167,-1.397418139095583,-0.19997907027476117,0.5452999721587821,-1.5205843873857883,-0.23316102856901016,0.6059184549906064,-1.6313887997466034,-0.2638754871072036,0.45734531424964825,-0.8747332509665924,-0.16024045427827266,0.7493288464499962,-1.019237852136662,-0.17421574986555394,0.9589061887093694,-1.1018350635713239,-0.19881809493377142,1.1186580496942253,-1.2059693453747724,-0.22461400845713028,0.499390259206444,-0.6047106432009991,-0.16622364546985008,0.7076769715782253,-0.815944577151263,-0.1890654598368942,0.8230181156977023,-0.9840552078869249,-0.25032022630467277,0.9234837050857188,-1.1334550363549212,-0.30407235941701954,0.46623039818209766,-0.3339719632816813,-0.18276544060264616,0.5461754777660467,-0.5610084173597093,-0.2242599639598865,0.5443746148808861,-0.7964374116751001,-0.2540121790042128,0.5418209228498304,-0.9900374083626976,-0.27876907573794796
Alapadmam,2.Alapadmam.mp4,100,0.0,0.0,0.0,-0.12351587072953112,-0.4299525702159606,-0.08770118628928748,-0.1555569904170458,-0.8865594242072442,-0.15238527604380134,-0.23382436585319696,-1.2347087566233657,-0.21777970612229106,-0.30108405100274355,-1.4660358962472775,-0.29395183331916525,0.29400372427722804,-1.1167447037190723,-0.08486804100442921,0.41155399901457745,-1.4682448452568424,-0.10300928977266788,0.4966493758974683,-1.64855121798929,-0.12443998949953959,0.5524503172681924,-1.778850315662421,-0.14771157886203168,0.443740911542364,-0.8902274044398015,-0.10290370162402347,0.7288982527066992,-1.0025946444516631,-0.0795182598534564,0.9323507276396691,-1.069406033159678,-0.0822194871556199,1.0936234149747237,-1.1540786990314025,-0.09638618544027974,0.49282457462189544,-0.622433527367325,-0.13545119502576924,0.7166836359118229,-0.8182390465178079,-0.15528948431008985,0.832243320053933,-0.960616011271793,-0.2350809435801683,0.940112156166636,-1.089479898639858,-0.3065862937924944,0.4596826197365038,-0.34395023393942725,-0.17517330628648883,0.48862437332492675,-0.3529565259921039,-0.24930346524859137,0.4282542269934296,-0.38225338770887424,-0.30803845995927914,0.38547869588329914,-0.4009214881853136,-0.35111387547251793
Alapadmam,2.Alapadmam.mp4,101,0.0,0.0,0.0,-0.11979112388251036,-0.43487391622295163,-0.09919389685067978,-0.14918066572933322,-0.8979733047501174,-0.1702984070047699,-0.2170638964909612,-1.24953087756206,-0.24091139888790816,-0.2793886444376215,-1.495370816741562,-0.32143398103543563,0.3082801693206626,-1.121714305039687,-0.10841638779351893,0.4359572384498748,-1.5061645675575934,-0.13987289457791457,0.5244687017552659,-1.7051006916771145,-0.16910323959581994,0.5836535519877903,-1.8432628448583475,-0.1955393863448689,0.4606241900848898,-0.8795994560618811,-0.11887031759140798,0.7577517566921578,-1.0125262284664696,-0.10651953777075723,0.9675407260319275,-1.0921029336258894,-0.11643306108351874,1.1355961895783742,-1.1746406744286666,-0.13415187395745526,0.5077774647290836,-0.5864330189464351,-0.14356024725096367,0.7259287433678684,-0.8115172891761335,-0.16949445808480548,0.8373992849161735,-0.9637158294414297,-0.25304858880743936,0.9429572283265318,-1.0886637295209296,-0.32570312883168023,0.4697123230204316,-0.27830036008515385,-0.17606606032779346,0.5002702198819247,-0.27567810228581874,-0.24853158847900464,0.4552928372891833,-0.299494049389878,-0.3074131005937001,0.4261759867961705,-0.3075432936772401,-0.35046041370672915
Alapadmam,2.Alapadmam.mp4,102,0.0,0.0,0.0,-0.11408098088783172,-0.4311112776372166,-0.10665974269407805,-0.136950436529651,-0.8994824693870711,-0.17617316007756337,-0.19965537065202513,-1.2509468755533817,-0.24348048649170867,-0.26468065340809377,-1.4937089413343114,-0.32081387878211265,0.3191100166358812,-1.1221653779123923,-0.11012121916689106,0.4522213617199886,-1.5170850968897556,-0.14747846466775766,0.5400972161889374,-1.715463823483574,-0.18137422662847277,0.6014432989696398,-1.8530569920616615,-0.20971391548196824,0.46851807931687056,-0.875586270782584,-0.11764136929787197,0.7713167913688451,-1.0096838771134302,-0.1110346232192317,0.9858355102570939,-1.0879394440234704,-0.12517727959409763,1.1656096091364032,-1.1600411116477933,-0.1439930369841761,0.5135038949913276,-0.5760251913855771,-0.1408927227196587,0.7518656660972294,-0.7712133255306467,-0.17783651477337542,0.8806823308154641,-0.9201627462009995,-0.2702111967531557,1.0066910570701562,-1.0371804607323825,-0.3459230023193152,0.47513378678095036,-0.2611276478321039,-0.1715971289590486,0.5078477625031509,-0.24813143393504006,-0.2540656353958493,0.47125839748397325,-0.25776201153905925,-0.31656654958536046,0.45289598160052563,-0.24957384948920205,-0.36010876239275824
Alapadmam,2.Alapadmam.mp4,103,0.0,0.0,0.0,-0.12649421176461642,-0.42010035948995,-0.11564422135344284,-0.16118514966495312,-0.8768180090495573,-0.19291174170546746,-0.2183905498622605,-1.2181138774345108,-0.26241989327700505,-0.2798891879452034,-1.4519311795497973,-0.34375155968455606,0.30442771432357696,-1.1228342505486764,-0.14829984944976668,0.43985067019929125,-1.529757998238896,-0.19640869113657525,0.5340170673733052,-1.7567543892004163,-0.23512366119874675,0.5981800426104724,-1.9128625031617597,-0.26489234769561354,0.4513893072282101,-0.8798544924782201,-0.14867335129716416,0.748309803174093,-1.0042757288758857,-0.15704451228595234,0.9586933985375288,-1.0867916127547133,-0.18009769034282092,1.1388878861334581,-1.1584419984055172,-0.2035093759502732,0.496636230085799,-0.5923404556201672,-0.16123121320289444,0.7352916550868206,-0.7812568656242727,-0.20696582418112985,0.8811001810334849,-0.9496134942091002,-0.3058479968651205,1.0244859384602094,-1.0775755978352772,-0.38640065145718533,0.45885635638270394,-0.2886060200385939,-0.17992128603721894,0.49693213229746974,-0.26517021076541847,-0.2625690892967825,0.4530066994218448,-0.2423514361714786,-0.32122237973831336,0.4299666067937458,-0.19613668955051194,-0.36193936507273383
Alapadmam,2.Alapadmam.mp4,104,0.0,0.0,0.0,-0.12797566773639973,-0.3990085941198378,-0.12261620561415999,-0.16532827985588847,-0.8367723562542035,-0.2005427253879392,-0.22651885547242614,-1.1780468999052922,-0.2650191865136205,-0.28942376170087264,-1.4013757126225057,-0.3444664686938816,0.29715723780419506,-1.1172598670641083,-0.15945266274818998,0.4243426028939003,-1.5301801976186573,-0.21002054768150208,0.5133744025283365,-1.7685562823594556,-0.25477120643731527,0.5738614947516351,-1.9311011821343087,-0.2887762478067065,0.4382504663507622,-0.8856101766030944,-0.15372424610442997,0.7107392020746675,-1.0550092789267589,-0.16169847888287733,0.8970924800991098,-1.1667718007242147,-0.18989777852991976,1.062096613225555,-1.2624130522239299,-0.21869133821571551,0.48404218962117296,-0.6066436702607869,-0.1589337912991007,0.7434004546087466,-0.7284767951281856,-0.2053728935752951,0.9209665913894194,-0.8586731853302911,-0.3093087322920902,1.0953609744769457,-0.9668334073970193,-0.39660245242961156,0.44922713107200685,-0.31452947994726205,-0.1694093760632516,0.49174941554129414,-0.2621263683226479,-0.2549334142804343,0.4407956582940652,-0.19995130325335977,-0.31085103813785875,0.40993598595622205,-0.12353938677545467,-0.35050134815780765
Alapadmam,2.Alapadmam.mp4,105,0.0,0.0,0.0,-0.11805742117072945,-0.39290471206699235,-0.11122586394610985,-0.15084715189329412,-0.8090348802924877,-0.18452131118547857,-0.2088709350270951,-1.150707276973173,-0.24709954698952888,-0.27683249722918674,-1.3670266952530947,-0.3254248103086465,0.29192172258242566,-1.1048018847141545,-0.1455924607255445,0.41711296440764234,-1.5192816476113595,-0.19327603754966227,0.5015016973311124,-1.7632166946218166,-0.23813242337146628,0.5563180197125064,-1.9287934125184476,-0.27280011292468714,0.4291085319815402,-0.8916239529285214,-0.1444735074149078,0.6776793981658005,-1.120233462974387,-0.1436961465766517,0.8412531837364676,-1.269849549895444,-0.1696526512027341,0.9802279060193472,-1.39248594119721,-0.19866779428315104,0.4760786375858064,-0.6165922697496315,-0.15374262846172676,0.7411502006519237,-0.7438680464013147,-0.19550928978666876,0.9167101139185386,-0.864098317701111,-0.30036290456058473,1.0786344381487103,-0.9724406360356416,-0.3900975976985433,0.4387774843033159,-0.3267878069038996,-0.1672684002513494,0.4895407426430318,-0.24055158497804566,-0.25470252957814044,0.4543537024712516,-0.1377536216262568,-0.31442612006817133,0.4254353705835906,-0.03484216996400015,-0.3567556603377764
Alapadmam,2.Alapadmam.mp4,106,0.0,0.0,0.0,-0.10679387003067313,-0.38307276933378304,-0.11452228532017272,-0.1386393214230853,-0.7799137504621136,-0.19528895499454813,-0.19135384722223128,-1.129996230994155,-0.2654503681503267,-0.2605955524837611,-1.3406373694559466,-0.35290723019013104,0.29709243240189587,-1.0961283063188854,-0.1559786972087267,0.4160951972069779,-1.5216722865230958,-0.21204854466781112,0.503228900363273,-1.7960435395170828,-0.26573405526161487,0.5657969118361029,-1.9849135253627177,-0.30908493019939937,0.4301795992190562,-0.8893186860259756,-0.15510572878125528,0.6542016164589198,-1.1557236096972259,-0.16162186051213198,0.8028634397081523,-1.329040885208124,-0.19285997186253223,0.9364040898636135,-1.4743889517696813,-0.22671675447298167,0.4745302697048722,-0.607257666139651,-0.1641676338055002,0.7462722554261746,-0.7282867525953697,-0.21380384241735226,0.9224738305825815,-0.8447735169524022,-0.31919568445961727,1.0881751862585256,-0.9523749201570588,-0.40963692970967347,0.4351839334711213,-0.3074469339564501,-0.17727616255574194,0.49023244232335655,-0.215958126593428,-0.27173535079084665,0.4538158580788845,-0.09980086572624342,-0.3306833483077388,0.42110223571748234,0.018216924947254107,-0.3721033307148161
